Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	700
Conversion Gain:	2048
Coarse Gain:	8
Fine Gain:	1.20
Upper Discriminator:	2096
Lower Discriminator:	62
Calibration Coefficients:Elapsed Real Time:	5.04
Elapsed Live Time:	5.0
Start Time:	July 25, 2023, 01:35:28
End Time:	July 25, 2023, 01:35:34
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0
18		0
19		0
20		0
21		0
22		0
23		0
24		0
25		0
26		0
27		0
28		0
29		0
30		0
31		0
32		0
33		0
34		0
35		0
36		0
37		0
38		0
39		0
40		0
41		0
42		0
43		0
44		0
45		0
46		0
47		0
48		0
49		0
50		2
51		11
52		28
53		20
54		32
55		18
56		9
57		17
58		18
59		17
60		8
61		11
62		21
63		27
64		18
65		15
66		26
67		19
68		20
69		19
70		20
71		23
72		16
73		8
74		20
75		13
76		18
77		11
78		11
79		12
80		23
81		24
82		12
83		13
84		9
85		11
86		16
87		13
88		13
89		9
90		10
91		12
92		17
93		7
94		11
95		9
96		13
97		16
98		8
99		11
100		9
101		11
102		9
103		9
104		15
105		14
106		7
107		9
108		11
109		16
110		12
111		14
112		8
113		7
114		18
115		7
116		10
117		11
118		10
119		7
120		14
121		11
122		10
123		11
124		8
125		11
126		7
127		8
128		12
129		14
130		13
131		13
132		10
133		12
134		12
135		4
136		11
137		18
138		11
139		6
140		5
141		6
142		5
143		12
144		8
145		11
146		9
147		8
148		7
149		9
150		9
151		9
152		14
153		9
154		3
155		6
156		10
157		3
158		7
159		8
160		8
161		10
162		3
163		8
164		7
165		6
166		6
167		3
168		4
169		5
170		5
171		5
172		3
173		7
174		6
175		3
176		7
177		6
178		4
179		6
180		2
181		4
182		5
183		6
184		3
185		6
186		6
187		6
188		7
189		5
190		2
191		5
192		4
193		5
194		4
195		6
196		2
197		3
198		4
199		2
200		7
201		3
202		5
203		4
204		3
205		7
206		1
207		4
208		8
209		3
210		5
211		3
212		4
213		4
214		3
215		2
216		6
217		3
218		5
219		3
220		3
221		4
222		1
223		2
224		4
225		5
226		3
227		8
228		4
229		4
230		3
231		4
232		1
233		5
234		6
235		3
236		2
237		5
238		4
239		3
240		0
241		2
242		4
243		5
244		3
245		6
246		1
247		2
248		0
249		0
250		3
251		1
252		2
253		2
254		2
255		4
256		3
257		2
258		2
259		3
260		1
261		1
262		5
263		1
264		2
265		5
266		1
267		3
268		4
269		2
270		2
271		2
272		4
273		2
274		2
275		1
276		4
277		3
278		4
279		4
280		2
281		2
282		2
283		2
284		3
285		4
286		4
287		1
288		0
289		6
290		0
291		2
292		3
293		3
294		1
295		2
296		1
297		5
298		3
299		2
300		5
301		2
302		0
303		4
304		2
305		2
306		0
307		3
308		0
309		2
310		2
311		5
312		4
313		2
314		1
315		1
316		2
317		3
318		0
319		1
320		1
321		3
322		0
323		3
324		1
325		2
326		4
327		3
328		1
329		1
330		5
331		2
332		3
333		0
334		3
335		3
336		1
337		2
338		1
339		2
340		1
341		1
342		0
343		4
344		3
345		3
346		3
347		1
348		0
349		3
350		0
351		1
352		3
353		2
354		1
355		0
356		3
357		1
358		2
359		1
360		0
361		5
362		7
363		0
364		0
365		3
366		0
367		0
368		1
369		3
370		1
371		1
372		2
373		0
374		4
375		2
376		1
377		0
378		3
379		3
380		1
381		1
382		3
383		2
384		2
385		5
386		2
387		0
388		2
389		1
390		1
391		3
392		2
393		2
394		0
395		3
396		2
397		0
398		0
399		1
400		1
401		0
402		2
403		2
404		1
405		0
406		3
407		0
408		0
409		2
410		4
411		1
412		3
413		1
414		2
415		0
416		0
417		2
418		2
419		3
420		0
421		2
422		0
423		1
424		1
425		0
426		2
427		3
428		0
429		1
430		3
431		2
432		1
433		0
434		0
435		4
436		3
437		2
438		0
439		1
440		3
441		1
442		2
443		4
444		1
445		1
446		2
447		4
448		2
449		2
450		2
451		2
452		1
453		1
454		2
455		3
456		4
457		2
458		0
459		3
460		2
461		3
462		1
463		2
464		1
465		1
466		1
467		1
468		2
469		3
