Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	700
Conversion Gain:	2048
Coarse Gain:	8
Fine Gain:	1.20
Upper Discriminator:	2096
Lower Discriminator:	62
Calibration Coefficients:Elapsed Real Time:	5.03
Elapsed Live Time:	5.0
Start Time:	July 25, 2023, 01:34:50
End Time:	July 25, 2023, 01:34:56
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0
18		0
19		0
20		0
21		0
22		0
23		0
24		0
25		0
26		0
27		0
28		0
29		0
30		0
31		0
32		0
33		0
34		0
35		0
36		0
37		0
38		0
39		0
40		0
41		0
42		0
43		0
44		0
45		0
46		0
47		0
48		0
49		0
50		2
51		23
52		20
53		25
54		24
55		23
56		18
57		28
58		19
59		28
60		27
61		32
62		22
63		15
64		34
65		16
66		15
67		29
68		19
69		26
70		15
71		16
72		12
73		16
74		18
75		6
76		17
77		26
78		26
79		12
80		20
81		21
82		19
83		17
84		13
85		15
86		12
87		17
88		14
89		18
90		11
91		9
92		17
93		14
94		17
95		11
96		16
97		9
98		19
99		12
100		14
101		14
102		10
103		12
104		11
105		17
106		13
107		11
108		9
109		12
110		8
111		15
112		13
113		10
114		10
115		13
116		13
117		14
118		14
119		12
120		12
121		21
122		13
123		18
124		8
125		16
126		11
127		16
128		4
129		13
130		8
131		9
132		10
133		13
134		7
135		14
136		13
137		10
138		11
139		11
140		8
141		10
142		11
143		8
144		9
145		5
146		8
147		7
148		10
149		7
150		18
151		7
152		5
153		9
154		8
155		6
156		9
157		4
158		9
159		8
160		9
161		9
162		11
163		6
164		12
165		10
166		14
167		5
168		5
169		6
170		9
171		4
172		8
173		10
174		3
175		5
176		6
177		4
178		5
179		5
180		7
181		6
182		2
183		5
184		5
185		7
186		4
187		6
188		5
189		7
190		3
191		2
192		4
193		3
194		7
195		3
196		4
197		3
198		9
199		4
200		6
201		5
202		9
203		6
204		3
205		2
206		6
207		8
208		2
209		2
210		6
211		6
212		4
213		2
214		1
215		3
216		3
217		5
218		2
219		3
220		4
221		0
222		4
223		11
224		3
225		5
226		4
227		4
228		1
229		3
230		7
231		6
232		4
233		1
234		6
235		1
236		1
237		4
238		3
239		4
240		3
241		2
242		2
243		1
244		4
245		0
246		8
247		5
248		3
249		1
250		1
251		3
252		3
253		1
254		2
255		6
256		2
257		3
258		3
259		4
260		2
261		3
262		7
263		3
264		2
265		1
266		4
267		6
268		1
269		3
270		3
271		3
272		4
273		5
274		5
275		1
276		4
277		2
278		4
279		2
280		5
281		4
282		6
283		1
284		4
285		2
286		2
287		3
288		7
289		2
290		8
291		1
292		3
293		2
294		0
295		2
296		4
297		2
298		3
299		2
300		1
301		4
302		0
303		1
304		2
305		2
306		3
307		2
308		1
309		1
310		4
311		3
312		2
313		2
314		2
315		2
316		1
317		3
318		1
319		4
320		2
321		6
322		2
323		4
324		3
325		6
326		0
327		2
328		1
329		0
330		2
331		3
332		1
333		2
334		4
335		1
336		1
337		1
338		1
339		1
340		4
341		3
342		5
343		0
344		3
345		1
346		5
347		1
348		2
349		2
350		3
351		0
352		1
353		5
354		2
355		1
356		0
357		3
358		2
359		1
360		1
361		1
362		2
363		3
364		2
365		1
366		2
367		1
368		1
369		2
370		1
371		2
372		0
373		1
374		4
375		2
376		3
377		3
378		1
379		2
380		1
381		3
382		3
383		2
384		2
385		1
386		2
387		2
388		3
389		1
390		2
391		1
392		3
393		2
394		2
395		0
396		0
397		2
398		0
399		1
400		4
401		3
402		1
403		2
404		1
405		4
406		3
407		1
408		2
409		2
410		3
411		2
412		4
413		3
414		2
415		1
416		1
417		2
418		3
419		1
420		3
421		2
422		1
423		4
424		1
425		2
426		2
427		2
428		1
429		5
430		2
431		3
432		2
433		1
434		1
435		1
436		1
437		7
438		4
439		4
440		2
441		2
442		1
443		1
444		1
445		2
446		1
447		1
448		4
449		3
450		3
451		3
452		2
453		3
454		2
455		6
456		4
457		3
458		1
459		1
460		3
461		3
462		2
463		2
464		2
465		3
466		6
467		2
468		4
469		3
