Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	700
Conversion Gain:	2048
Coarse Gain:	8
Fine Gain:	1.20
Upper Discriminator:	2096
Lower Discriminator:	62
Calibration Coefficients:Elapsed Real Time:	5.03
Elapsed Live Time:	5.0
Start Time:	July 25, 2023, 01:35:23
End Time:	July 25, 2023, 01:35:28
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0
18		0
19		0
20		0
21		0
22		0
23		0
24		0
25		0
26		0
27		0
28		0
29		0
30		0
31		0
32		0
33		0
34		0
35		0
36		0
37		0
38		0
39		0
40		0
41		0
42		0
43		0
44		0
45		0
46		0
47		0
48		0
49		0
50		3
51		24
52		14
53		18
54		24
55		20
56		20
57		27
58		27
59		19
60		18
61		16
62		21
63		22
64		18
65		14
66		18
67		16
68		20
69		13
70		15
71		19
72		8
73		17
74		18
75		15
76		20
77		18
78		18
79		15
80		13
81		12
82		12
83		15
84		15
85		12
86		14
87		19
88		16
89		16
90		8
91		10
92		14
93		17
94		12
95		19
96		10
97		14
98		7
99		11
100		10
101		9
102		12
103		14
104		11
105		12
106		8
107		8
108		9
109		5
110		7
111		15
112		13
113		12
114		11
115		6
116		7
117		10
118		11
119		8
120		8
121		13
122		10
123		10
124		12
125		12
126		9
127		6
128		12
129		8
130		12
131		7
132		7
133		11
134		11
135		18
136		6
137		4
138		11
139		6
140		9
141		7
142		11
143		8
144		10
145		11
146		11
147		13
148		4
149		5
150		2
151		11
152		5
153		6
154		3
155		6
156		8
157		12
158		5
159		6
160		8
161		6
162		5
163		7
164		3
165		10
166		4
167		1
168		5
169		5
170		2
171		1
172		4
173		5
174		6
175		9
176		3
177		6
178		8
179		5
180		3
181		4
182		4
183		4
184		3
185		2
186		5
187		6
188		3
189		3
190		4
191		5
192		6
193		6
194		5
195		5
196		4
197		4
198		5
199		1
200		3
201		6
202		6
203		6
204		2
205		4
206		8
207		1
208		2
209		3
210		3
211		9
212		5
213		3
214		3
215		1
216		7
217		3
218		4
219		4
220		1
221		2
222		3
223		0
224		2
225		4
226		5
227		2
228		1
229		2
230		7
231		3
232		3
233		3
234		2
235		8
236		1
237		4
238		11
239		5
240		2
241		9
242		3
243		1
244		4
245		3
246		4
247		2
248		3
249		4
250		1
251		2
252		3
253		2
254		3
255		1
256		1
257		2
258		3
259		3
260		3
261		0
262		4
263		1
264		2
265		3
266		5
267		5
268		1
269		2
270		3
271		2
272		1
273		5
274		2
275		1
276		3
277		1
278		2
279		1
280		3
281		3
282		5
283		4
284		3
285		3
286		1
287		3
288		4
289		3
290		5
291		3
292		2
293		3
294		4
295		1
296		4
297		2
298		3
299		4
300		5
301		3
302		0
303		2
304		0
305		1
306		7
307		1
308		3
309		1
310		3
311		3
312		2
313		5
314		5
315		4
316		2
317		2
318		0
319		0
320		4
321		3
322		1
323		0
324		0
325		2
326		2
327		0
328		3
329		2
330		4
331		4
332		1
333		3
334		0
335		2
336		5
337		1
338		2
339		0
340		0
341		1
342		2
343		3
344		5
345		1
346		1
347		4
348		2
349		1
350		2
351		0
352		1
353		0
354		3
355		0
356		1
357		4
358		1
359		2
360		4
361		1
362		1
363		2
364		2
365		1
366		2
367		2
368		0
369		2
370		1
371		1
372		1
373		3
374		1
375		2
376		3
377		3
378		1
379		2
380		1
381		2
382		3
383		2
384		3
385		1
386		0
387		0
388		3
389		1
390		2
391		2
392		2
393		0
394		0
395		1
396		2
397		1
398		1
399		3
400		3
401		2
402		4
403		3
404		1
405		2
406		1
407		2
408		4
409		2
410		1
411		0
412		3
413		5
414		0
415		1
416		1
417		1
418		3
419		5
420		3
421		1
422		2
423		2
424		1
425		2
426		3
427		2
428		0
429		0
430		4
431		1
432		3
433		0
434		0
435		1
436		2
437		1
438		3
439		2
440		4
441		2
442		2
443		1
444		1
445		3
446		2
447		5
448		2
449		0
450		2
451		0
452		1
453		3
454		5
455		2
456		3
457		3
458		4
459		2
460		1
461		4
462		2
463		1
464		1
465		2
466		4
467		4
468		1
469		3
