Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	700
Conversion Gain:	2048
Coarse Gain:	8
Fine Gain:	1.20
Upper Discriminator:	2096
Lower Discriminator:	62
Calibration Coefficients:Elapsed Real Time:	5.03
Elapsed Live Time:	5.0
Start Time:	July 25, 2023, 01:36:12
End Time:	July 25, 2023, 01:36:17
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0
18		0
19		0
20		0
21		0
22		0
23		0
24		0
25		0
26		0
27		0
28		0
29		0
30		0
31		0
32		0
33		0
34		0
35		0
36		0
37		0
38		0
39		0
40		0
41		0
42		0
43		0
44		0
45		0
46		0
47		0
48		0
49		0
50		3
51		20
52		24
53		18
54		23
55		20
56		18
57		18
58		15
59		21
60		15
61		16
62		18
63		21
64		17
65		15
66		9
67		12
68		26
69		20
70		19
71		19
72		12
73		19
74		11
75		10
76		21
77		15
78		16
79		9
80		17
81		14
82		10
83		8
84		13
85		13
86		11
87		9
88		14
89		19
90		11
91		13
92		12
93		9
94		10
95		10
96		12
97		7
98		11
99		9
100		7
101		8
102		12
103		19
104		13
105		7
106		10
107		6
108		7
109		8
110		6
111		13
112		11
113		9
114		5
115		5
116		10
117		6
118		10
119		7
120		12
121		7
122		10
123		9
124		3
125		11
126		9
127		11
128		8
129		7
130		8
131		11
132		9
133		6
134		4
135		8
136		3
137		12
138		9
139		8
140		4
141		7
142		5
143		8
144		5
145		5
146		5
147		6
148		8
149		9
150		6
151		7
152		7
153		7
154		9
155		5
156		6
157		4
158		6
159		6
160		1
161		8
162		4
163		5
164		1
165		7
166		2
167		8
168		5
169		7
170		8
171		10
172		2
173		5
174		5
175		6
176		6
177		5
178		3
179		7
180		8
181		4
182		5
183		6
184		5
185		3
186		7
187		4
188		3
189		6
190		1
191		3
192		3
193		1
194		3
195		4
196		7
197		2
198		3
199		3
200		4
201		3
202		9
203		2
204		1
205		6
206		5
207		1
208		4
209		2
210		2
211		5
212		4
213		3
214		5
215		5
216		2
217		3
218		4
219		3
220		2
221		6
222		2
223		1
224		6
225		2
226		3
227		5
228		3
229		1
230		4
231		4
232		4
233		2
234		2
235		5
236		0
237		7
238		4
239		2
240		0
241		3
242		2
243		2
244		5
245		2
246		2
247		2
248		1
249		1
250		4
251		2
252		2
253		1
254		2
255		1
256		3
257		3
258		3
259		1
260		1
261		2
262		1
263		3
264		1
265		3
266		2
267		1
268		2
269		3
270		3
271		1
272		1
273		1
274		2
275		1
276		5
277		2
278		2
279		4
280		4
281		3
282		4
283		1
284		4
285		1
286		1
287		1
288		3
289		4
290		3
291		1
292		4
293		4
294		2
295		1
296		1
297		0
298		4
299		5
300		1
301		0
302		0
303		3
304		4
305		3
306		2
307		4
308		6
309		1
310		1
311		0
312		2
313		2
314		1
315		5
316		2
317		2
318		3
319		0
320		3
321		3
322		2
323		1
324		2
325		5
326		2
327		1
328		2
329		1
330		3
331		4
332		0
333		4
334		4
335		1
336		2
337		1
338		2
339		0
340		0
341		2
342		0
343		4
344		2
345		1
346		1
347		0
348		1
349		0
350		4
351		0
352		2
353		1
354		0
355		1
356		1
357		3
358		1
359		3
360		2
361		2
362		3
363		2
364		0
365		1
366		2
367		2
368		1
369		1
370		2
371		1
372		3
373		0
374		0
375		1
376		2
377		2
378		2
379		0
380		2
381		0
382		1
383		1
384		2
385		1
386		3
387		2
388		0
389		1
390		3
391		2
392		0
393		3
394		2
395		3
396		2
397		2
398		2
399		1
400		2
401		0
402		0
403		1
404		2
405		1
406		1
407		0
408		1
409		0
410		2
411		3
412		0
413		0
414		1
415		0
416		2
417		1
418		2
419		1
420		0
421		0
422		1
423		1
424		1
425		2
426		3
427		0
428		2
429		3
430		0
431		5
432		1
433		0
434		2
435		1
436		1
437		0
438		1
439		2
440		0
441		1
442		0
443		3
444		3
445		1
446		2
447		1
448		2
449		4
450		0
451		0
452		2
453		2
454		5
455		1
456		3
457		2
458		0
459		2
460		4
461		4
462		2
463		4
464		3
465		3
466		3
467		0
468		0
469		6
