Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Amp
High Voltage:,0
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.00
Upper Discriminator:,3
Lower Discriminator:,0
Calibration Coefficients:,0.004836734693877354,0.003244897959183674
Calibration Channels:,360,409
Calibration Energies:,1.173,1.332
Elapsed Real Time:,367.26
Elapsed Live Time:,350.34
Start Time:,May 10, 2025, 01:03:26
End Time:,May 10, 2025, 01:09:34
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
88,0.2903877551020407,2270
89,0.2936326530612243,2234
90,0.296877551020408,2165
91,0.30012244897959167,2142
92,0.3033673469387754,2142
93,0.306612244897959,2200
94,0.3098571428571427,2058
95,0.31310204081632637,2069
96,0.31634693877551007,1969
97,0.3195918367346937,1970
98,0.3228367346938774,2022
99,0.32608163265306106,1947
100,0.32932653061224476,1905
101,0.3325714285714284,1906
102,0.3358163265306121,1836
103,0.33906122448979575,1875
104,0.34230612244897946,1795
105,0.3455510204081631,1828
106,0.3487959183673468,1808
107,0.35204081632653045,1803
108,0.35528571428571415,1776
109,0.3585306122448978,1786
110,0.3617755102040815,1784
111,0.36502040816326514,1697
112,0.36826530612244884,1751
113,0.3715102040816325,1718
114,0.3747551020408162,1749
115,0.37799999999999984,1678
116,0.38124489795918354,1634
117,0.3844897959183672,1739
118,0.3877346938775509,1640
119,0.39097959183673453,1604
120,0.39422448979591823,1613
121,0.3974693877551019,1658
122,0.4007142857142856,1577
123,0.4039591836734692,1515
124,0.4072040816326529,1549
125,0.41044897959183657,1675
126,0.4136938775510203,1604
127,0.4169387755102039,1553
128,0.4201836734693876,1522
129,0.4234285714285713,1597
130,0.42667346938775497,1510
131,0.42991836734693867,1588
132,0.4331632653061223,1525
133,0.436408163265306,1459
134,0.43965306122448966,1501
135,0.44289795918367336,1496
136,0.446142857142857,1477
137,0.4493877551020407,1527
138,0.45263265306122435,1576
139,0.45587755102040806,1566
140,0.4591224489795917,1479
141,0.4623673469387754,1496
142,0.46561224489795905,1534
143,0.46885714285714275,1531
144,0.4721020408163264,1485
145,0.4753469387755101,1444
146,0.47859183673469374,1506
147,0.48183673469387744,1453
148,0.4850816326530611,1487
149,0.4883265306122448,1467
150,0.49157142857142844,1489
151,0.49481632653061214,1464
152,0.4980612244897958,1473
153,0.5013061224489794,1524
154,0.5045510204081631,1433
155,0.5077959183673468,1446
156,0.5110408163265305,1443
157,0.5142857142857141,1463
158,0.5175306122448978,1467
159,0.5207755102040815,1432
160,0.5240204081632652,1441
161,0.5272653061224488,1418
162,0.5305102040816325,1442
163,0.5337551020408162,1353
164,0.5369999999999999,1464
165,0.5402448979591835,1344
166,0.5434897959183672,1361
167,0.5467346938775509,1380
168,0.5499795918367346,1291
169,0.5532244897959182,1434
170,0.5564693877551019,1359
171,0.5597142857142856,1288
172,0.5629591836734693,1364
173,0.5662040816326529,1369
174,0.5694489795918366,1353
175,0.5726938775510203,1409
176,0.575938775510204,1321
177,0.5791836734693876,1382
178,0.5824285714285713,1417
179,0.585673469387755,1345
180,0.5889183673469387,1333
181,0.5921632653061223,1302
182,0.595408163265306,1358
183,0.5986530612244897,1324
184,0.6018979591836734,1362
185,0.605142857142857,1323
186,0.6083877551020407,1382
187,0.6116326530612244,1357
188,0.6148775510204081,1333
